COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,GEN_EDS FULFILLED,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,2ND LISTED LECTURE TIME,3RD LISTED LECTURE TIME,DISCUSSION TIME,2ND LISTED DISCUSSION TIME,LAB TIME,2ND LISTED LAB TIME,LECTURE ROOM,2ND LISTED LECTURE ROOM,3RD LISTED LECTURE ROOM,DISCUSSION ROOM,2ND LISTED DISCUSSION ROOM,LAB ROOM,2ND LISTED LAB ROOM,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS 2ND LISTED LECTURE,HAS 3RD LISTED LECTURE,HAS DISCUSSION,HAS 2ND LISTED DISCUSSION,HAS LAB,HAS 2ND LISTED LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
"AAST440","South Asian American Literature and Culture","3","3","Reg, P-F, Aud","DSHU,DVUP","0101","Binod Paudyal","15","15","0","TuTh 2:00pm-3:15pm","","","","","","","JMZ 0120","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST440 or AAST498W","AAST498W","","","Examines writing by South Asian American authors and authors writing about South Asian American issues. It explores major South Asian diaspora themes, considering how migration, war, the events of 9/11, global capitalism, and the changing socio-political and racial scene have affected South Asians in the United States. We will use a transnational approach to consider how writers and filmmakers explore gender, class, religious, caste, and other differences amongst South Asian Americans. We will also examine the place of South Asian Americans in relation to other Asian American populations. We will consider how South Asian American texts disrupt traditional literary classifications based on national identities by reflecting the complex global conditions, imperialistic and capitalistic expansion, and interconnectedness of peoples, nations, and cultures that have transformed American literature and conceptions of American identity."
"AAST443","Asian American Politics","3","3","Reg, P-F, Aud","DSHS,DVUP","0101","Janelle Wong","30","30","0","MW 2:00pm-3:15pm","","","","","","","ATL 2330","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST498T, AAST443, GVPT368C or AMST 498J","AAST498T","","AMST498J, GVPT368C","Students will gain a greater understanding of 1) the role of Asian Americans in US politics, 2) the political attitudes and behaviors of Asian Americans and 3) how to conduct research on Asian American politics. Though the class will concentrate on Asian Americans, issues related to Asian American politics will be examined within the larger context of America's multicultural political landscape."
"AAST498X","Advanced Topics in Asian American Studies","3","3","Reg, P-F, Aud","","0101","Jennifer Cho","30","30","0","TuTh 9:30am-10:45am","","","","","","","TWS 1107","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"ABRM330","Introduction to Anti-Black Racism","3","3","Reg, P-F, Aud","DVUP","0101","Rashawn Ray","35","35","0","TuTh 11:00am-12:15pm","","","","","","","ASY 1213","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","Additional information: This interdisciplinary course will consist of two-week modules from key faculty/scholars in College of Behavioral and Social Sciences, College of Arts and Humanities, School of Public Health, School of Public Policy, and College of Education to explore how anti-Black racism operates in society.This interdisciplinary course seeks to provide a broad overview of this rich and dynamic history. Built around the expertise of top UMD faculty in five colleges, this course will introduce students to the history and legacy of anti-Black racism from the perspective of multiple disciplines. In this course you will examine the development, spread, and articulations of anti-Black racism in the United States."
"AGNR200","AGNR 2+2 Program  Extended Orientation Seminar","1","1","Reg","","0101","Ann Leger","25","25","0","M 4:00pm-5:00pm","","","","","","","TBA","","","","","","","","1","0","0","0","0","0","0","1","0","0","","Must be a first semester international student enrolled in the AGNR 2+2 Program","","Must be a first year international student enrolled in the College of Agriculture and Natural Resources 2+2 Program","","","","","Introduces AGNR 2+2 students to University and ""American"" life. Assists with their successful transition to the College and Agriculture and Natural Resources and the University of Maryland. Helps students to understand their place in AGNR at to learn about the resources available to them."
"AGNR301","Sustainability","3","3","Reg, P-F, Aud","","0101","Caroline Boules","165","165","0","TuTh 12:30pm-1:45pm","","","","","","","MMH 1400","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AGNR301, PUAF301, or PLCY301","PUAF301","","PLCY301","Designed for students whose academic majors would be enhanced by the complementary study of a widely shared but hard-to-operationalize aspiration: that present choices should preserve or improve future options rather than foreclose or degrade them. How should we understand sustainability? How might we achieve it? How would we know if we had achieved it? And how could sustainability activists of a rising generation lead by example?"
"AGNR388","Honors Thesis Research","3","6","Reg","","0101","Joseph Sullivan","5","5","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"AGNR499","Special Problems; Special Problems","1","3","Reg, P-F, Aud","","0102","Joseph Sullivan","1","1","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"AGST130","Did Yeast Create Civilization?","3","3","Reg, P-F, Aud","DSHS,SCIS","0101","Wendy Peer","18","18","0","ONLINE","","","","","","","ONLINE","","","","","","","ONLINE","1","0","0","0","0","0","0","0","0","1","","","","","AGST130 or PLSC130","","CHEM103, CHEM131, CHEM135, or CHEM146","PLSC130","Did yeast create civilization?  Fermented foods have played a major role in the transition from nomadic to settled agrarian societies, the establishment of social and religious customs, the expansion of empires, and modern economies. To what extent are our past and current attitudes towards fermented foods rooted in historical and cultural imprints? Explore the central role of fermentation in human history and culture, the basic microbiological processes underlying fermentation processes, and the processes used to produce and distribute fermented foods. Find out how the fruits, grains, and dairy products used to produce fermented foods are grown and selected. Students will learn about the development and modern use of fermented dairy products, pickles, bread, tea, chocolate, wine, beer, distilled liquors, and pharmaceutical/manufactured products.This course is not hands-on and does not teach how to ferment food."
"AGST130","Did Yeast Create Civilization?","3","3","Reg, P-F, Aud","DSHS,SCIS","0102","Wendy Peer","1","1","0","ONLINE","","","","","","","ONLINE","","","","","","","ONLINE","1","0","0","0","0","0","0","0","0","1","For Fermentation Science (01131) Majors only.","","","","AGST130 or PLSC130","","CHEM103, CHEM131, CHEM135, or CHEM146","PLSC130","Did yeast create civilization?  Fermented foods have played a major role in the transition from nomadic to settled agrarian societies, the establishment of social and religious customs, the expansion of empires, and modern economies. To what extent are our past and current attitudes towards fermented foods rooted in historical and cultural imprints? Explore the central role of fermentation in human history and culture, the basic microbiological processes underlying fermentation processes, and the processes used to produce and distribute fermented foods. Find out how the fruits, grains, and dairy products used to produce fermented foods are grown and selected. Students will learn about the development and modern use of fermented dairy products, pickles, bread, tea, chocolate, wine, beer, distilled liquors, and pharmaceutical/manufactured products.This course is not hands-on and does not teach how to ferment food."
"AGST333","Crafty Beverage Crops","3","3","Reg, P-F, Aud","","0101","Diana Cochran","60","60","0","Tu 3:30pm-4:45pm","ONLINE","","","","","","ONLINE","ONLINE","","","","","","ONLINE","1","1","0","0","0","0","0","0","0","1","","","","","","","PLSC110 or PLSC112; or 1 course in BSCI, BCHM, BIOL","","From soda to wine, a scientific introduction to ""crafty beverage crops"". Students will expand their horticulture knowledge and gain an appreciation for craft beverages and the plants that made them. Topics include history, biology, production and management techniques, harvest, storage and market potential for crafty beverage crops."
"AGST426","Scientists Teaching and Translating Science","3","3","Reg, P-F, Aud","","0101","Melissa Welsh","24","24","0","W 10:00am-11:50am","ONLINE","","","","","","PLS 2137","ONLINE","","","","","","ONLINE","1","1","0","0","0","0","0","1","1","1","","","","","AGST426 or PLSC489L","PLSC489L","","","Explore methods in pedagogy, andragogy, and heutagogy to facilitate science learning through the development of a teaching philosophy, outreach teaching skills, motivation in learning, assessment foundations, and review of current literature on instruction in science fields."
"AGST440","Exploring Maryland Agriculture, Agricultural Industry, and Agricultural Literacy","3","3","Reg, P-F, Aud","","0101","Melissa Welsh","24","24","0","MW 3:30pm-5:00pm","","","","","","","PLS 2137","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","Explore the mission and history of the Land Grant System as well as current work conducted through the University of Maryland to extend research to citizens. Often referred to as America in miniature, Maryland boasts diverse people, agricultural practices, cultures, and ecosystems which students will examine to perceive the decision making processes within and across ecological systems as well as the development of advisory boards."
"AMSC460","Computational Methods","3","3","Reg, P-F","","0101","Tobias von Petersdorff","30","30","0","MWF 10:00am-10:50am","","","","","","","HJP 2242","","","","","","","","1","0","0","0","0","0","0","1","0","0","","1 course with a minimum grade of C- from (MATH240, MATH341, MATH461); and 1 course with a minimum grade of C- from (MATH241, MATH340); and 1 course with a minimum grade of C- from (CMSC106, CMSC131); and minimum grade of C- in MATH246","","","AMSC460, AMSC466, CMSC460, or CMSC466","","","CMSC460","Basic computational methods for interpolation, least squares, approximation, numerical quadrature, numerical solution of polynomial and transcendental equations, systems of linear equations and initial value problems for ordinary differential equations. Emphasis on methods and their computational properties rather than their analytic aspects. Intended primarily for students in the physical and engineering sciences."
